subscriptionID,Memberid_FK,Datebought,ExpirationDate,transactionguid_fk,Dollaramount,ARB_ID,ABR_InoviceNumber,Monthlypaymentwddx,renewal,MonthlyBilling,MonthlyYearCompletedate,Cancelled,CancelDate,CardYear,CardMonth,CardLast4,IssueWithSub,IssueDate,Evidence,Premium,Processor,SubscriptionRate_ID
6142,1D7776CE-5056-A02D-DF8D-4D2AF6D870D1,2016-12-05 15:50:01.183,2017-12-05 15:50:01.183,277F6BF4-5056-A02D-DF72-822093217FBD,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7670,E1BF5070-5056-A02D-DF76-4D319AF95A25,2018-01-16 13:29:55.763,2019-01-16 13:29:55.747,0253BAEB-5056-A02D-DF89-6AE812960F00,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
24123,DC437694-B157-2227-46EC-4D3CD4F5B838,2022-03-04 00:05:14.540,2023-03-04 00:05:14.523,412B6BA8-F8CE-E410-F789-7E86C466A120,199.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,paypal,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
12140,7D370357-F8BE-A83F-AA41-4D4D48BA06BD,2019-09-17 10:57:16.317,2020-03-20 10:57:16.317,7D466C00-B9EA-9D04-8A02-D16E4A7D69CD,0.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
35759,D72BABC7-9230-438A-6C12-4D549C4AF9F3,2024-10-18 14:28:00.047,2025-10-18 14:28:00.033,48DC9906-E044-F621-EB30-540B5DBCA14E,199.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,paypal,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
4602,FD6E0C31-5056-A02D-DFEB-4D573073599A,2016-06-12 21:23:57.267,2017-06-12 21:23:57.267,C99435E1-5056-A02D-DF82-1B286875ABF3,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3648,60F088B8-E242-1166-F018-4D5EDDA79337,2015-08-31 13:43:51.380,2016-08-30 13:43:51.380,84DB9CF4-FB5E-9C78-14EB-5CB900583AAA,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
12286,60F088B8-E242-1166-F018-4D5EDDA79337,2019-10-28 09:52:32.007,2020-12-06 09:39:58.587,BA5FE8FD-D048-A80B-B232-3AA30030B7AB,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8559,60F088B8-E242-1166-F018-4D5EDDA79337,2018-08-07 07:26:30.503,2019-11-07 09:39:58.587,C95B8A59-5056-A02D-DFC0-B59E8244C193,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7080,60F088B8-E242-1166-F018-4D5EDDA79337,2017-08-25 09:24:20.207,2018-10-08 09:39:58.587,FFA43560-5056-A02D-DF2B-B8838CDDF181,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
5836,60F088B8-E242-1166-F018-4D5EDDA79337,2016-09-08 09:39:58.587,2017-09-08 09:39:58.587,644331B3-5056-A02D-DFD0-D45C469A7BD5,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
35755,60F088B8-E242-1166-F018-4D5EDDA79337,2024-10-18 09:05:53.197,2026-05-04 09:39:58.587,3D577556-C42C-5E5B-8015-08285366F2C0,210.00,66499108,20241018_090553,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>12/18/24</string></var><var name='second'><string>11/18/24</string></var><var name='first'><string>10/18/24</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,NULL,NULL
29360,60F088B8-E242-1166-F018-4D5EDDA79337,2023-02-01 10:35:49.433,2024-03-05 09:39:58.587,8827DACA-E495-8F5F-0E96-A0E2BFEA3F77,70.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,B4FA9D12-BB5C-DB7B-ABE1-D4AA6378F85A
34795,60F088B8-E242-1166-F018-4D5EDDA79337,2024-02-18 10:29:49.677,2025-04-04 09:39:58.587,60640856-EC60-0F08-C220-17FB717B9685,70.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,B4FA9D12-BB5C-DB7B-ABE1-D4AA6378F85A
22672,60F088B8-E242-1166-F018-4D5EDDA79337,2021-12-26 08:24:31.643,2023-02-04 09:39:58.587,A523598D-F471-1C7E-31EF-DFB9971E855E,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
16865,60F088B8-E242-1166-F018-4D5EDDA79337,2020-11-26 08:59:59.453,2022-01-05 09:39:58.587,3088A45A-9F36-CB6A-E7BF-E920D5B209C7,135.00,50820489,20201126_085959,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>1/26/21</string></var><var name='second'><string>12/26/20</string></var><var name='first'><string>11/26/20</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
13337,A8BA185B-E879-E972-A6D8-4D74EE685807,2020-07-30 10:01:46.890,2021-09-24 08:01:12.203,4048BFA5-EC05-4492-1CBF-18D344EF7AEC,135.00,49279633,20200730_100146,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>9/30/20</string></var><var name='second'><string>8/30/20</string></var><var name='first'><string>7/30/20</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
34590,A8BA185B-E879-E972-A6D8-4D74EE685807,2024-01-09 10:08:33.800,2025-01-08 10:08:33.800,53AEFC55-B353-02FC-F15B-CC6A4D1688F5,70.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,NULL
6929,A8BA185B-E879-E972-A6D8-4D74EE685807,2017-06-27 08:01:12.203,2018-06-27 08:01:12.203,1E44B56D-5056-A02D-DF3C-FFE801337A9C,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8215,A8BA185B-E879-E972-A6D8-4D74EE685807,2018-06-15 12:17:44.420,2019-07-27 08:01:12.203,2A56658B-5056-A02D-DF60-213BA489CF4A,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11857,A8BA185B-E879-E972-A6D8-4D74EE685807,2019-07-24 09:01:36.427,2020-08-25 08:01:12.203,68B56EEA-D32F-49FB-4D00-9CE5F6E1DBF7,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4525,A8BA185B-E879-E972-A6D8-4D74EE685807,2016-05-12 10:19:19.360,2017-06-24 16:08:33.533,7557C1F7-5056-A02D-DFFA-F96DB674CA72,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3094,A8BA185B-E879-E972-A6D8-4D74EE685807,2015-02-05 13:13:22.413,2016-05-25 16:08:33.533,5AF24361-E85E-073F-174E-088B1AD87885,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1267,A8BA185B-E879-E972-A6D8-4D74EE685807,2013-03-27 16:08:33.533,2014-03-27 16:08:33.533,AD77564B-DD5E-DA77-DB0D-279CC3543E47,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2060,A8BA185B-E879-E972-A6D8-4D74EE685807,2014-03-04 08:35:10.923,2015-04-26 16:08:33.533,8D4E16E2-C48F-49CF-7022-8F6769023337,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
335,F608ECB3-AEE4-5694-08D9-4D760308EB15,2011-05-13 03:42:11.650,2012-05-12 03:42:11.650,E84E2E32-AD17-EBE0-1078-53024183679E,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6681,98FAC345-5056-A02D-DFE3-4D76710087A5,2017-04-06 05:22:18.923,2018-04-06 05:22:18.923,99A20986-5056-A02D-DF2B-BF31CA068978,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1070,B5C7A676-D701-10D3-C36F-4D7FB7AF0E48,2012-12-20 21:29:53.203,2013-12-20 21:29:53.203,BB4B962F-A8BF-E92C-7AF0-66250117BFB9,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2000,B5C7A676-D701-10D3-C36F-4D7FB7AF0E48,2014-02-10 20:00:06.623,2015-02-10 20:00:06.623,1E7540D9-08DE-F688-C1B0-B0687D43B24F,105.00,19763423,20140210_200006,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>2/10/14</string></var><var name='SECOND'><string>3/10/14</string></var><var name='THIRD'><string>4/10/14</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3223,B5C7A676-D701-10D3-C36F-4D7FB7AF0E48,2015-03-19 09:29:39.780,2016-03-18 09:29:39.780,32399C87-A3C9-B43E-6E20-CA120ACCDE86,105.00,23811350,20150319_092939,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>3/19/15</string></var><var name='SECOND'><string>4/19/15</string></var><var name='THIRD'><string>5/19/15</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
532,8611B3C3-D80D-7CBE-4B62-4D8507CA0DF8,2011-11-10 22:06:15.170,2011-11-15 22:06:15.170,9096F3CA-96FB-2085-9A13-1AC1C63B96C8,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6587,8611B3C3-D80D-7CBE-4B62-4D8507CA0DF8,2017-03-15 14:53:28.833,2018-03-15 14:53:28.833,411DC604-5056-A02D-DFEE-5F3A5EE1F18F,84.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4388,92F07D03-E8A3-A503-AF5D-4D8B083D8E90,2016-03-29 12:07:42.837,2016-04-03 12:07:42.837,9F4E635A-5056-A02D-DF94-0A1E193A0B55,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
21189,92F07D03-E8A3-A503-AF5D-4D8B083D8E90,2021-09-14 15:22:39.717,2022-09-14 15:22:39.683,F9987279-B721-7012-724F-5DEEC688A5B9,114.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,1B4A9622-036C-3F12-F565-1B9ED5BC4F06
21059,5753D463-E811-723C-2271-4D9BF6EF0D83,2021-08-16 20:18:12.950,2022-10-15 15:12:58.197,2EB994D1-0F0C-6910-8869-74CC26C6E117,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
27799,5753D463-E811-723C-2271-4D9BF6EF0D83,2022-09-15 21:29:22.430,2023-11-14 15:12:58.197,A712EFEB-99A6-5D6E-BD5A-916EC8CD6B9B,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
13303,5753D463-E811-723C-2271-4D9BF6EF0D83,2020-07-18 19:31:22.667,2021-09-15 15:12:58.197,EAAD177D-0506-3274-F63C-6E379FA002D1,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
34261,5753D463-E811-723C-2271-4D9BF6EF0D83,2023-10-17 19:45:40.160,2024-12-13 15:12:58.197,804DA98E-C014-DB0B-4662-046252B4FAA6,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
35613,5753D463-E811-723C-2271-4D9BF6EF0D83,2024-10-09 18:57:32.970,2026-01-12 15:12:58.197,8304CF2E-D3E4-DDC0-2942-ABD99319B8DB,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
4445,5753D463-E811-723C-2271-4D9BF6EF0D83,2016-04-14 23:13:51.517,2017-05-19 15:12:58.197,EF1616F6-5056-A02D-DF3D-1DE2B97D2D72,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3218,5753D463-E811-723C-2271-4D9BF6EF0D83,2015-03-16 19:00:35.287,2016-04-19 15:12:58.197,24D1369F-B14D-135B-174A-598710574B11,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1201,5753D463-E811-723C-2271-4D9BF6EF0D83,2013-02-19 15:12:58.197,2014-02-19 15:12:58.197,F4166CAB-E575-1822-D0FE-576443610548,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2003,5753D463-E811-723C-2271-4D9BF6EF0D83,2014-02-12 23:53:19.417,2015-03-21 15:12:58.197,29977D3A-9912-E8EC-FA4F-01DB42C9A63C,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6817,5753D463-E811-723C-2271-4D9BF6EF0D83,2017-05-15 20:14:00.017,2018-06-18 15:12:58.197,920AD112-5056-A02D-DF51-B7EAB5C49B57,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11827,5753D463-E811-723C-2271-4D9BF6EF0D83,2019-07-16 18:22:05.517,2020-08-16 15:12:58.197,E0C57517-F402-9E78-373E-08E40C830FE7,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8203,5753D463-E811-723C-2271-4D9BF6EF0D83,2018-06-12 00:21:17.667,2019-07-18 15:12:58.197,763AA3DD-5056-A02D-DF9A-3D4A6B0B1724,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8272,3E71DFF1-5056-A02D-DF87-4DCDC3AF6B61,2018-07-03 08:48:56.370,2019-07-03 08:48:56.370,C1E24BB5-5056-A02D-DF0C-CEE525E71D2A,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
12208,3E71DFF1-5056-A02D-DF87-4DCDC3AF6B61,2019-10-07 09:15:19.980,2020-10-06 09:15:19.980,7F978FF6-DFD7-C710-D205-79F9F5BB47B5,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
35430,3E71DFF1-5056-A02D-DF87-4DCDC3AF6B61,2024-09-07 17:25:44.577,2025-09-07 17:25:44.560,0FC7018F-DB7C-74A2-6797-A61DCCE051BB,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
36769,3E71DFF1-5056-A02D-DF87-4DCDC3AF6B61,2025-08-28 09:21:15.897,2026-10-07 17:25:44.560,68640579-D8C7-4F36-840E-2777F4DBD1A1,144.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,paypal,A3B982C4-C38B-ADBE-976E-74BF7E206134
29068,3E71DFF1-5056-A02D-DF87-4DCDC3AF6B61,2022-11-28 19:52:25.893,2024-01-04 09:15:19.980,88A74922-F580-BA94-C05F-BC6AD137C5A0,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,stripe,0ED57103-BCD1-7507-6767-390B9C08623E
13535,3E71DFF1-5056-A02D-DF87-4DCDC3AF6B61,2020-09-07 00:05:42.590,2021-11-05 09:15:19.980,03668C69-B26F-43C5-B6F3-C40BCD21EDA4,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
21378,3E71DFF1-5056-A02D-DF87-4DCDC3AF6B61,2021-10-25 23:15:34.973,2022-12-05 09:15:19.980,49EE06D8-0F48-33BF-5EDE-5C0D87D4E8C7,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
21290,CAB02E48-F120-8698-3966-4DD889C7764C,2021-10-08 21:24:11.187,2022-10-08 21:24:11.187,DA7ED240-AEFF-155D-5AE8-5334B171E9B6,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
11412,74705CA4-ACE7-2D5D-6407-4DDDB1E4686C,2019-03-01 06:46:14.117,2020-02-29 06:46:14.103,3AC0057F-F8D2-A851-D838-4E0DC9C41C67,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2069,74705CA4-ACE7-2D5D-6407-4DDDB1E4686C,2014-03-06 06:59:02.760,2015-03-06 06:59:02.760,9742CA47-B624-A64D-0283-B4C89CB702EC,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3030,F5D1290E-AB09-371B-AC32-4DE0488B2DA1,2015-01-16 22:03:25.500,2016-01-16 22:03:25.500,F5D85973-94DB-E8D5-6424-4A8123F656DF,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4182,F5D1290E-AB09-371B-AC32-4DE0488B2DA1,2016-01-25 18:09:16.960,2017-01-24 18:09:16.960,CE78FED8-5056-A02D-DFDC-107EF559975B,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7799,F5D1290E-AB09-371B-AC32-4DE0488B2DA1,2018-02-18 19:33:04.323,2019-02-18 19:33:04.290,B2BCECEF-5056-A02D-DF7E-A957FF7174E2,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
36548,20B01490-9B61-1309-3C1B-4DE1701CBB1D,2025-05-28 13:02:11.187,2026-05-28 13:02:11.177,EE6FFE7B-0143-4ED5-A240-556014211FF0,228.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,paypal,A1C5572D-E311-D637-AE12-EDE03F978083
12585,14A96A8C-FCD4-6CEC-6EA1-4DED9408B63E,2020-01-13 15:30:58.217,2021-03-11 18:33:35.673,46036976-9493-D264-9E23-0FF021A1C8B0,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
17417,14A96A8C-FCD4-6CEC-6EA1-4DED9408B63E,2021-03-01 10:31:28.070,2022-04-10 18:33:35.673,502602A5-BCF5-AFC9-3E3F-6F3C28BF5020,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
11316,14A96A8C-FCD4-6CEC-6EA1-4DED9408B63E,2019-02-03 14:01:36.937,2019-02-08 14:01:36.923,0F5A00AA-0D65-F3FC-A456-1A7367E35776,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11342,14A96A8C-FCD4-6CEC-6EA1-4DED9408B63E,2019-02-10 18:33:35.690,2020-02-10 18:33:35.673,8196CB9C-E3E7-99B2-6BA1-411038725695,114.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6670,2EE35E37-5056-A02D-DF1E-4DFA513C4AC7,2017-04-02 08:16:48.027,2018-04-02 08:16:48.027,D1E2B2DD-5056-A02D-DF86-31ACD971C3E8,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6641,2EE35E37-5056-A02D-DF1E-4DFA513C4AC7,2017-03-27 21:45:15.343,2017-04-01 21:45:15.343,B9D02C15-5056-A02D-DFF6-038D4DB23030,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
37607,6759E8DE-C98F-F5A8-90F9-4DFA83218E93,2026-07-07 13:11:53.353,2026-08-08 00:00:00.000,67A44B88-C41E-BB3D-CF99-12E6CC855A65,19.99,sub_1TqcXGCW7QxJHpQOgNJiBjft,NULL,NULL,0,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,NULL,NULL
36653,6C7D6A71-93C5-144E-CE88-4E0676786F0A,2025-07-12 16:59:26.203,2026-08-23 22:41:40.730,045B5401-CE62-69FB-2063-A0CA55FD5A52,228.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,A1C5572D-E311-D637-AE12-EDE03F978083
35302,6C7D6A71-93C5-144E-CE88-4E0676786F0A,2024-07-24 22:41:40.737,2025-07-24 22:41:40.730,0DA687FC-D886-BB74-656C-12038205AD89,199.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
6070,6A4AA4BF-5056-A02D-DFB9-4E16C322F3CA,2016-11-14 06:30:49.370,2016-11-19 06:30:49.370,DA080B9F-5056-A02D-DFD3-ADF620822EF1,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
5714,FBE9F3A8-ED23-D646-10EB-4E174C4F2CFF,2016-07-29 13:04:22.157,2018-04-01 06:40:01.427,2C21A064-5056-A02D-DFC4-6E0FC0A4C7C1,9.99,30340415,20160729_130422,NULL,1,1,2017-07-29 00:00:00.000,1,2018-03-05 17:43:03.690,2018,12,4739,0,NULL,1,0,NULL,NULL
2316,FBE9F3A8-ED23-D646-10EB-4E174C4F2CFF,2014-06-18 02:21:08.033,2014-07-03 18:34:02.803,ADA2D42D-9EC9-75B6-5B97-E5696F9645F1,0.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1408,FBE9F3A8-ED23-D646-10EB-4E174C4F2CFF,2013-06-18 18:34:02.803,2014-06-18 18:34:02.803,596C5ACA-0E62-6C11-2BD0-C795BE1F431B,105.00,17248661,20130618_183402,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>6/18/13</string></var><var name='SECOND'><string>7/18/13</string></var><var name='THIRD'><string>8/18/13</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11831,8C6E32B9-5056-A02D-DF8B-4E1AE6D6359C,2019-07-20 06:32:38.920,2020-07-19 06:32:38.903,9563E98D-0DD5-381A-AF30-CD95785B8461,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8293,8C6E32B9-5056-A02D-DF8B-4E1AE6D6359C,2018-07-12 06:52:02.577,2019-07-12 06:52:02.547,8D2B2CB3-5056-A02D-DFC7-83656BC8F9B3,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
35721,8C6E32B9-5056-A02D-DF8B-4E1AE6D6359C,2024-10-14 16:41:47.230,2025-12-16 06:32:38.903,7FA7D5EF-CE8F-C7F2-C33F-68B08DB642F1,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
37277,8C6E32B9-5056-A02D-DF8B-4E1AE6D6359C,2026-02-18 05:08:11.660,2026-07-19 00:00:00.000,62373F49-0133-B6F1-6020-B5249C84E73F,19.99,sub_1T27fwCW7QxJHpQOsYeItXo7,NULL,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,NULL,NULL
34197,8C6E32B9-5056-A02D-DF8B-4E1AE6D6359C,2023-09-28 07:47:12.010,2024-11-16 06:32:38.903,941D50C1-94B5-04F9-BBA7-2C8C1C82E690,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
13217,8C6E32B9-5056-A02D-DF8B-4E1AE6D6359C,2020-06-20 07:45:47.197,2021-08-18 06:32:38.903,2F7BA730-EC3F-A7D2-4641-8EBC75B8F79D,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
20982,8C6E32B9-5056-A02D-DF8B-4E1AE6D6359C,2021-07-19 07:37:36.737,2022-09-17 06:32:38.903,71918D6E-BDC1-D6DF-4F3A-8A40B2C7E898,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
26711,8C6E32B9-5056-A02D-DF8B-4E1AE6D6359C,2022-08-19 07:53:10.767,2023-10-18 06:32:38.903,1B7B4840-BBA6-55B8-A57B-8440044227E4,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
23900,8C6E32B9-5056-A02D-DF8B-4E1AE6D6359C,2022-01-26 15:21:29.860,2022-09-18 06:32:38.903,F07FFAF7-FC25-C303-E928-7EA3BE398F5C,70.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,81D2F486-D8F3-0D27-04E3-1EA05C05F873
27823,0374BA05-B2F0-40F3-6482-4E1AF78C9138,2022-09-27 15:44:45.910,2023-09-27 15:44:45.897,04C59BC5-AC73-A3A2-CEBE-60E136967108,199.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,paypal,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
8490,06EF2D56-EB30-646C-A43A-4E53FB5CCE33,2018-08-02 11:06:12.107,2019-09-02 10:55:51.467,CFB97801-5056-A02D-DF02-CB2361C41B98,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
