Member ID,Stripe Subscription ID,Plan ID,Price ID,Status,Plan Type,Cancel At Date,Next Billing Date,Free Trial End Date
mem_cmqcrxmbc0k7w0tsy6f702wbk,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmqcrxmbc0k7w0tsy6f702wbk,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmqcrxmbc0k7w0tsy6f702wbk,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxmfr0k7z0tsy5esccabv,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxmja0k840tsy085pge9k,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqcrxmn30k8j0tsy9ka9ceu4,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxmn30k8j0tsy9ka9ceu4,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmqcrxmn30k8j0tsy9ka9ceu4,,pln_legacy-dak-9-what-s-new-aexa0or5,,ACTIVE,FREE,,,
mem_cmqcrxmn30k8j0tsy9ka9ceu4,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmqcrxmn30k8j0tsy9ka9ceu4,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmqcrxmn30k8j0tsy9ka9ceu4,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmqcrxmn30k8j0tsy9ka9ceu4,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmqcrxmn30k8j0tsy9ka9ceu4,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqcrxmn30k8j0tsy9ka9ceu4,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxmn30k8j0tsy9ka9ceu4,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxmn30k8j0tsy9ka9ceu4,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmqcrxmy10k8m0tsybfc73865,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxnbx0k8p0tsy8nkid34m,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxnfw0k8x0tsy74x0eu95,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxnfw0k8x0tsy74x0eu95,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxnfw0k8x0tsy74x0eu95,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxnjc0k900tsy0d5r3zxe,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmqcrxnnr0k970tsye3ob5qr7,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxnnr0k970tsye3ob5qr7,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxnsz0k9g0tsy9h9x6sfb,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxnsz0k9g0tsy9h9x6sfb,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmqcrxnsz0k9g0tsy9h9x6sfb,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmqcrxnsz0k9g0tsy9h9x6sfb,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmqcrxnsz0k9g0tsy9h9x6sfb,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqcrxnsz0k9g0tsy9h9x6sfb,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxnsz0k9g0tsy9h9x6sfb,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmqcrxnws0k9i0tsy6pawdauk,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxnzw0k9k0tsy6jea9zn6,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxo3d0k9x0tsy4o4l4zep,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxo3d0k9x0tsy4o4l4zep,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmqcrxo3d0k9x0tsy4o4l4zep,,pln_legacy-dak-9-what-s-new-aexa0or5,,ACTIVE,FREE,,,
mem_cmqcrxo3d0k9x0tsy4o4l4zep,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmqcrxo3d0k9x0tsy4o4l4zep,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmqcrxo3d0k9x0tsy4o4l4zep,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmqcrxo3d0k9x0tsy4o4l4zep,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmqcrxo3d0k9x0tsy4o4l4zep,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqcrxo3d0k9x0tsy4o4l4zep,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxo3d0k9x0tsy4o4l4zep,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxo3d0k9x0tsy4o4l4zep,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmqcrxo6z0ka50tsyexrt8yma,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxo6z0ka50tsyexrt8yma,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmqcrxo6z0ka50tsyexrt8yma,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmqcrxo6z0ka50tsyexrt8yma,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmqcrxo6z0ka50tsyexrt8yma,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqcrxo6z0ka50tsyexrt8yma,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxo6z0ka50tsyexrt8yma,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxoa80kac0tsy9drofjdh,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxoa80kac0tsy9drofjdh,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmqcrxoa80kac0tsy9drofjdh,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmqcrxoa80kac0tsy9drofjdh,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqcrxoa80kac0tsy9drofjdh,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxoa80kac0tsy9drofjdh,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxodm0kag0tsydxeue6b9,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqcrxodm0kag0tsydxeue6b9,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxoig0kaj0tsy8pb19gwy,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqcrxom80kao0tsyh1sjdix9,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmqcrxom80kao0tsyh1sjdix9,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmqcrxom80kao0tsyh1sjdix9,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmqcrxopc0kau0tsy5b1hggcm,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmqcrxopc0kau0tsy5b1hggcm,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmqcrxopc0kau0tsy5b1hggcm,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmqcrxopc0kau0tsy5b1hggcm,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmqcrxopc0kau0tsy5b1hggcm,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxosq0kb20tsybgx114ug,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxosq0kb20tsybgx114ug,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmqcrxosq0kb20tsybgx114ug,,pln_legacy-dak-9-what-s-new-aexa0or5,,ACTIVE,FREE,,,
mem_cmqcrxosq0kb20tsybgx114ug,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmqcrxosq0kb20tsybgx114ug,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqcrxosq0kb20tsybgx114ug,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxosq0kb20tsybgx114ug,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxovz0kb60tsyeum9eyjd,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxovz0kb60tsyeum9eyjd,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxovz0kb60tsyeum9eyjd,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxozo0kb90tsy0vf54hcu,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxp300kbc0tsyh60s29k8,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxp680kbf0tsy7put2usi,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxp680kbf0tsy7put2usi,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmqcrxp9m0kbi0tsyeo7jh7w3,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxp9m0kbi0tsyeo7jh7w3,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxpd90kbk0tsyaqc1c4de,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxphe0kbp0tsy4wexgtz2,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxphe0kbp0tsy4wexgtz2,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxphe0kbp0tsy4wexgtz2,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxplj0kbx0tsy36jbffrk,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxppn0kc00tsy0512afzl,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmqcrxpta0kc40tsyeu6q7tyz,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxpta0kc40tsyeu6q7tyz,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxpwx0kcd0tsy3zyaewrw,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxpwx0kcd0tsy3zyaewrw,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmqcrxpwx0kcd0tsy3zyaewrw,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqcrxpwx0kcd0tsy3zyaewrw,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxq0m0kch0tsydgx79721,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxq0m0kch0tsydgx79721,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxq4h0kco0tsy0ws90lar,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxq4h0kco0tsy0ws90lar,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxq9x0kcs0tsyddzseizg,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmqcrxq9x0kcs0tsyddzseizg,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxqd30kcu0tsy1iqvfk6g,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxqg80kd60tsy7h21c1ba,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqcrxqg80kd60tsy7h21c1ba,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmqcrxqg80kd60tsy7h21c1ba,,pln_legacy-dak-9-what-s-new-aexa0or5,,ACTIVE,FREE,,,
mem_cmqcrxqg80kd60tsy7h21c1ba,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmqcrxqg80kd60tsy7h21c1ba,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmqcrxqg80kd60tsy7h21c1ba,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmqcrxqg80kd60tsy7h21c1ba,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmqcrxqg80kd60tsy7h21c1ba,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmqcrxqg80kd60tsy7h21c1ba,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxqg80kd60tsy7h21c1ba,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqcrxqg80kd60tsy7h21c1ba,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmq83l5ep00290sujh8wpb4kj,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmq83l5ep00290sujh8wpb4kj,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmq83l5ep00290sujh8wpb4kj,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqb2q0a100qg0suj486i1hev,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmqb2q0a100qg0suj486i1hev,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmqb2q0a100qg0suj486i1hev,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmqb2q0a100qg0suj486i1hev,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqb2q0a100qg0suj486i1hev,,pln_legacy-designaknit-quick-start-zap80pd8,,ACTIVE,FREE,,,
mem_cmohopapi03ks0ssdasojec39,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmohopapi03ks0ssdasojec39,,pln_legacy-designaknit-quick-start-zap80pd8,,ACTIVE,FREE,,,
mem_cmohopapi03ks0ssdasojec39,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmohopapi03ks0ssdasojec39,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmohopapi03ks0ssdasojec39,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmohopapi03ks0ssdasojec39,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmpvasxso004p0sya2ws7b7hp,,pln_legacy-lk150-getting-the-most-from-designaknit-zxpa0pee,,ACTIVE,FREE,,,
mem_cmokgpau3007w0swuf97e9l0h,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmokgpau3007w0swuf97e9l0h,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmokgpau3007w0swuf97e9l0h,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmokgpau3007w0swuf97e9l0h,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmokgpau3007w0swuf97e9l0h,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmp6akgk91nf50sqi1hvfgtw3,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmp6akgk91nf50sqi1hvfgtw3,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmp6akgk91nf50sqi1hvfgtw3,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmp6akgk91nf50sqi1hvfgtw3,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmohoq01c043f0ssdgkwrgo66,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmohoq01c043f0ssdgkwrgo66,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmohoq01c043f0ssdgkwrgo66,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmohoq01c043f0ssdgkwrgo66,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmohoq01c043f0ssdgkwrgo66,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmohoq01c043f0ssdgkwrgo66,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmohoq01c043f0ssdgkwrgo66,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmohoq01c043f0ssdgkwrgo66,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmpvl54jq009m0syafdw85wt2,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmpvl54jq009m0syafdw85wt2,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmpvl54jq009m0syafdw85wt2,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmpvl54jq009m0syafdw85wt2,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmpvl54jq009m0syafdw85wt2,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmpvl54jq009m0syafdw85wt2,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmpvl54jq009m0syafdw85wt2,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmpvl54jq009m0syafdw85wt2,,pln_legacy-designaknit-quick-start-zap80pd8,,ACTIVE,FREE,,,
mem_cmohoqk9404jd0ssdgm6wasq5,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmohoqk9404jd0ssdgm6wasq5,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_legacy-lk150-getting-the-most-from-designaknit-zxpa0pee,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_legacy-plus-size-sweaters-nyxg0o0g,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmpv7c03k002b0sya311bfm43,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_legacy-lk150-getting-the-most-from-designaknit-zxpa0pee,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_legacy-plus-size-sweaters-nyxg0o0g,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmohoqofe04mg0ssdatuu1kde,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmokpwtel00mx0tye478x8tqx,,pln_legacy-custom-raglan-hoodie-1upb0pq9,,ACTIVE,FREE,,,
mem_cmokpwtel00mx0tye478x8tqx,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmokpwtel00mx0tye478x8tqx,,pln_legacy-stitch-designer-201-90e0jpb,,ACTIVE,FREE,,,
mem_cmokpwtel00mx0tye478x8tqx,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmokpwtel00mx0tye478x8tqx,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmokpwtel00mx0tye478x8tqx,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmokpwtel00mx0tye478x8tqx,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmokpwtel00mx0tye478x8tqx,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmokpwtel00mx0tye478x8tqx,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmohoqujc04r20ssd2m6r6ft0,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmohoqujc04r20ssd2m6r6ft0,,pln_legacy-eleven-design-challenges-r3p60piq,,ACTIVE,FREE,,,
mem_cmohoqy5e04u80ssd81ppatvf,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmohoqy5e04u80ssd81ppatvf,,pln_legacy-designaknit-and-lace-ffg0j0k,,ACTIVE,FREE,,,
mem_cmohoqy5e04u80ssd81ppatvf,,pln_legacy-graphics-studio-jhp90pnm,,ACTIVE,FREE,,,
mem_cmohoqy5e04u80ssd81ppatvf,,pln_legacy-start-to-finish-fairisle-sweater-7zh0j37,,ACTIVE,FREE,,,
mem_cmohoqy5e04u80ssd81ppatvf,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmohorac6053x0ssd8bmr4h5r,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmohorac6053x0ssd8bmr4h5r,,pln_legacy-pattern-drafting-for-fit-9md0j74,,ACTIVE,FREE,,,
mem_cmohornqg05dd0ssd9g6ffs7f,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmohornqg05dd0ssd9g6ffs7f,,pln_legacy-standard-garment-styling-o4p70pjf,,ACTIVE,FREE,,,
mem_cmohornqg05dd0ssd9g6ffs7f,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmqcrxp9m0kbi0tsyeo7jh7w3,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmqdrmgr039l40rp9aji6805j,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmohos17600f20suah5undmcz,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
